Label,Text
c,head down to them and was delighted to find that her neck would bend about easily in any direction like a serpent She had just succeeded in curving it down into a graceful zigzag and was going to dive in among the leaves which she found to be nothing but the tops of the trees under which she had been wandering when a sharp hiss made her draw back in a hurry a large pigeon had flown into her face and was beating her violently with its wings Serpent screamed the Pigeon Im not a serpent said Alice indignantly Let
c,balls were live hedgehogs the mallets live flamingoes and the soldiers had to double themselves up and to stand on their hands and feet to make the arches The chief difficulty Alice found at first was in managing her flamingo she succeeded in getting its body tucked away comfortably enough under her arm with its legs hanging down but generally just as she had got its neck nicely straightened out and was going to give the hedgehog a blow with its head it would twist itself round and look up in her face with such a puzzled expression that she
c,of hers that you have just been reading about and when she had finished her sister kissed her and said It was a curious dream dear certainly but now run in to your tea its getting late So Alice got up and ran off thinking while she ran as well she might what a wonderful dream it had been But her sister sat still just as she left her leaning her head on her hand watching the setting sun and thinking of little Alice and all her wonderful Adventures till she too began dreaming after a fashion and this was
c,they both cried Wake up Dormouse And they pinched it on both sides at once The Dormouse slowly opened his eyes I wasnt asleep he said in a hoarse feeble voice I heard every word you fellows were saying Tell us a story said the March Hare Yes please do pleaded Alice And be quick about it added the Hatter or youll be asleep again before its done Once upon a time there were three little sisters the Dormouse began in a great hurry and their names were Elsie Lacie and Tillie and they lived at the bottom of a
c,to go with Edgar Atheling to meet William and offer him the crown Williams conduct at first was moderate But the insolence of his Normans How are you getting on now my dear it continued turning to Alice as it spoke As wet as ever said Alice in a melancholy tone it doesnt seem to dry me at all In that case said the Dodo solemnly rising to its feet I move that the meeting adjourn for the immediate adoption of more energetic remedies Speak English said the Eaglet I dont know the meaning of half those long words and
c,said to the Hatter It isnt mine said the Hatter Stolen the King exclaimed turning to the jury who instantly made a memorandum of the fact I keep them to sell the Hatter added as an explanation Ive none of my own Im a hatter Here the Queen put on her spectacles and began staring at the Hatter who turned pale and fidgeted Give your evidence said the King and dont be nervous or Ill have you executed on the spot This did not seem to encourage the witness at all he kept shifting from one foot to the other
c,Gryphon she wants for to know your history she do Ill tell it her said the Mock Turtle in a deep hollow tone sit down both of you and dont speak a word till Ive finished So they sat down and nobody spoke for some minutes Alice thought to herself I dont see how he can ever finish if he doesnt begin But she waited patiently Once said the Mock Turtle at last with a deep sigh I was a real Turtle These words were followed by a very long silence broken only by an occasional exclamation of Hjckrrh from
c,Alice in a piteous tone And she thought of herself I wish the creatures wouldnt be so easily offended Youll get used to it in time said the Caterpillar and it put the hookah into its mouth and began smoking again This time Alice waited patiently until it chose to speak again In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice and shook itself Then it got down off the mushroom and crawled away in the grass merely remarking as it went One side will make you grow taller and
c,uncommon nonsense Alice said nothing she had sat down with her face in her hands wondering if anything would ever happen in a natural way again I should like to have it explained said the Mock Turtle She cant explain it said the Gryphon hastily Go on with the next verse But about his toes the Mock Turtle persisted How could he turn them out with his nose you know Its the first position in dancing Alice said but was dreadfully puzzled by the whole thing and longed to change the subject Go on with the next verse the Gryphon
c,than what you had been would have appeared to them to be otherwise I think I should understand that better Alice said very politely if I had it written down but I cant quite follow it as you say it Thats nothing to what I could say if I chose the Duchess replied in a pleased tone Pray dont trouble yourself to say it any longer than that said Alice Oh dont talk about trouble said the Duchess I make you a present of everything Ive said as yet A cheap sort of present thought Alice Im glad they dont
c,in the wood is to grow to my right size again and the second thing is to find my way into that lovely garden I think that will be the best plan It sounded an excellent plan no doubt and very neatly and simply arranged the only difficulty was that she had not the smallest idea how to set about it and while she was peering about anxiously among the trees a little sharp bark just over her head made her look up in a great hurry An enormous puppy was looking down at her with large round eyes and
c,tea I dont see any wine she remarked There isnt any said the March Hare Then it wasnt very civil of you to offer it said Alice angrily It wasnt very civil of you to sit down without being invited said the March Hare I didnt know it was your table said Alice its laid for a great many more than three Your hair wants cutting said the Hatter He had been looking at Alice for some time with great curiosity and this was his first speech You should learn not to make personal remarks Alice said with some severity
c,her life it was all ridges and furrows the balls were live hedgehogs the mallets live flamingoes and the soldiers had to double themselves up and to stand on their hands and feet to make the arches The chief difficulty Alice found at first was in managing her flamingo she succeeded in getting its body tucked away comfortably enough under her arm with its legs hanging down but generally just as she had got its neck nicely straightened out and was going to give the hedgehog a blow with its head it would twist itself round and look up in
c,seemed to be no chance of getting her hands up to her head she tried to get her head down to them and was delighted to find that her neck would bend about easily in any direction like a serpent She had just succeeded in curving it down into a graceful zigzag and was going to dive in among the leaves which she found to be nothing but the tops of the trees under which she had been wandering when a sharp hiss made her draw back in a hurry a large pigeon had flown into her face and was
c,narrow to be sure but I think I can kick a little She drew her foot as far down the chimney as she could and waited till she heard a little animal she couldnt guess of what sort it was scratching and scrambling about in the chimney close above her then saying to herself This is Bill she gave one sharp kick and waited to see what would happen next The first thing she heard was a general chorus of There goes Bill then the Rabbits voice alongCatch him you by the hedge then silence and then another confusion of
c,to the general conclusion that wherever you go to on the English coast you find a number of bathing machines in the sea some children digging in the sand with wooden spades then a row of lodging houses and behind them a railway station However she soon made out that she was in the pool of tears which she had wept when she was nine feet high I wish I hadnt cried so much said Alice as she swam about trying to find her way out I shall be punished for it now I suppose by being drowned in my
c,of trees and Ive tried banks and Ive tried hedges the Pigeon went on without attending to her but those serpents Theres no pleasing them Alice was more and more puzzled but she thought there was no use in saying anything more till the Pigeon had finished As if it wasnt trouble enough hatching the eggs said the Pigeon but I must be on the lookout for serpents night and day Why I havent had a wink of sleep these three weeks Im very sorry youve been annoyed said Alice who was beginning to see its meaning And just as
c,among the branches and every now and then she had to stop and untwist it After a while she remembered that she still held the pieces of mushroom in her hands and she set to work very carefully nibbling first at one and then at the other and growing sometimes taller and sometimes shorter until she had succeeded in bringing herself down to her usual height It was so long since she had been anything near the right size that it felt quite strange at first but she got used to it in a few minutes and began talking to
c,Ive had such a curious dream said Alice and she told her sister as well as she could remember them all these strange Adventures of hers that you have just been reading about and when she had finished her sister kissed her and said It was a curious dream dear certainly but now run in to your tea its getting late So Alice got up and ran off thinking while she ran as well she might what a wonderful dream it had been But her sister sat still just as she left her leaning her head on her hand watching
c,the top of his head But at any rate he might answer questionsHow am I to get in she repeated aloud I shall sit here the Footman remarked till tomorrow At this moment the door of the house opened and a large plate came skimming out straight at the Footmans head it just grazed his nose and broke to pieces against one of the trees behind him or next day maybe the Footman continued in the same tone exactly as if nothing had happened How am I to get in asked Alice again in a louder tone Are you to
c,was said and went by without noticing her Then followed the Knave of Hearts carrying the Kings crown on a crimson velvet cushion and last of all this grand procession came THE KING AND QUEEN OF HEARTS Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners but she could not remember ever having heard of such a rule at processions and besides what would be the use of a procession thought she if people had all to lie down upon their faces so that they couldnt see it So she stood
c,now and then she had to stop and untwist it After a while she remembered that she still held the pieces of mushroom in her hands and she set to work very carefully nibbling first at one and then at the other and growing sometimes taller and sometimes shorter until she had succeeded in bringing herself down to her usual height It was so long since she had been anything near the right size that it felt quite strange at first but she got used to it in a few minutes and began talking to herself as usual Come theres
c,of the lefthand bit Come my heads free at last said Alice in a tone of delight which changed into alarm in another moment when she found that her shoulders were nowhere to be found all she could see when she looked down was an immense length of neck which seemed to rise like a stalk out of a sea of green leaves that lay far below her What can all that green stuff be said Alice And where have my shoulders got to And oh my poor hands how is it I cant see you She was moving them
c,wont you will you wont you wont you join the dance You can really have no notion how delightful it will be When they take us up and throw us with the lobsters out to sea But the snail replied Too far too far and gave a look askance Said he thanked the whiting kindly but he would not join the dance Would not could not would not could not would not join the dance Would not could not would not could not could not join the dance What matters it how far we go his scaly friend replied There
c,White Rabbit interrupted Unimportant your Majesty means of course he said in a very respectful tone but frowning and making faces at him as he spoke Unimportant of course I meant the King hastily said and went on to himself in an undertone importantunimportantunimportantimportant as if he were trying which word sounded best Some of the jury wrote it down important and some unimportant Alice could see this as she was near enough to look over their slates but it doesnt matter a bit she thought to herself At this moment the King who had been for some time busily
c,How should I know said Alice surprised at her own courage Its no business of mine The Queen turned crimson with fury and after glaring at her for a moment like a wild beast screamed Off with her head Off Nonsense said Alice very loudly and decidedly and the Queen was silent The King laid his hand upon her arm and timidly said Consider my dear she is only a child The Queen turned angrily away from him and said to the Knave Turn them over The Knave did so very carefully with one foot Get up said the Queen
c,and your jaws are too weak For anything tougher than suet Yet you finished the goose with the bones and the beak Pray how did you manage to do it In my youth said his father I took to the law And argued each case with my wife And the muscular strength which it gave to my jaw Has lasted the rest of my life You are old said the youth one would hardly suppose That your eye was as steady as ever Yet you balanced an eel on the end of your nose What made you so awfully clever
c,answer so confused poor Alice that she let the Dormouse go on for some time without interrupting it They were learning to draw the Dormouse went on yawning and rubbing its eyes for it was getting very sleepy and they drew all manner of thingseverything that begins with an M Why with an M said Alice Why not said the March Hare Alice was silent The Dormouse had closed its eyes by this time and was going off into a doze but on being pinched by the Hatter it woke up again with a little shriek and went on that
c,verdict the King said to the jury Not yet not yet the Rabbit hastily interrupted Theres a great deal to come before that Call the first witness said the King and the White Rabbit blew three blasts on the trumpet and called out First witness The first witness was the Hatter He came in with a teacup in one hand and a piece of breadandbutter in the other I beg pardon your Majesty he began for bringing these in but I hadnt quite finished my tea when I was sent for You ought to have finished said the King When
c,at this she was getting so used to queer things happening While she was looking at the place where it had been it suddenly appeared again Bythebye what became of the baby said the Cat Id nearly forgotten to ask It turned into a pig Alice quietly said just as if it had come back in a natural way I thought it would said the Cat and vanished again Alice waited a little half expecting to see it again but it did not appear and after a minute or two she walked on in the direction in which the March
c,have to go and live in that poky little house and have next to no toys to play with and oh ever so many lessons to learn No Ive made up my mind about it if Im Mabel Ill stay down here Itll be no use their putting their heads down and saying Come up again dear I shall only look up and say Who am I then Tell me that first and then if I like being that person Ill come up if not Ill stay down here till Im somebody elsebut oh dear cried Alice with a sudden
c,Alice who was a very truthful child but little girls eat eggs quite as much as serpents do you know I dont believe it said the Pigeon but if they do why then theyre a kind of serpent thats all I can say This was such a new idea to Alice that she was quite silent for a minute or two which gave the Pigeon the opportunity of adding Youre looking for eggs I know that well enough and what does it matter to me whether youre a little girl or a serpent It matters a good deal to me
c,struck her foot She was a good deal frightened by this very sudden change but she felt that there was no time to be lost as she was shrinking rapidly so she set to work at once to eat some of the other bit Her chin was pressed so closely against her foot that there was hardly room to open her mouth but she did it at last and managed to swallow a morsel of the lefthand bit Come my heads free at last said Alice in a tone of delight which changed into alarm in another moment when she
c,to said the King going up to Alice and looking at the Cats head with great curiosity Its a friend of minea Cheshire Cat said Alice allow me to introduce it I dont like the look of it at all said the King however it may kiss my hand if it likes Id rather not the Cat remarked Dont be impertinent said the King and dont look at me like that He got behind Alice as he spoke A cat may look at a king said Alice Ive read that in some book but I dont remember where Well it
c,wink with one of its little eyes but it said nothing Perhaps it doesnt understand English thought Alice I daresay its a French mouse come over with William the Conqueror For with all her knowledge of history Alice had no very clear notion how long ago anything had happened So she began again O est ma chatte which was the first sentence in her French lessonbook The Mouse gave a sudden leap out of the water and seemed to quiver all over with fright Oh I beg your pardon cried Alice hastily afraid that she had hurt the poor animals
c,The Antipathies I think she was rather glad there was no one listening this time as it didnt sound at all the right word but I shall have to ask them what the name of the country is you know Please Maam is this New Zealand or Australia and she tried to curtsey as she spokefancy curtseying as youre falling through the air Do you think you could manage it And what an ignorant little girl shell think me for asking No itll never do to ask perhaps I shall see it written up somewhere Down down down There was
c,tree in the wood continued the Pigeon raising its voice to a shriek and just as I was thinking I should be free of them at last they must needs come wriggling down from the sky Ugh Serpent But Im not a serpent I tell you said Alice Im aIm a Well What are you said the Pigeon I can see youre trying to invent something IIm a little girl said Alice rather doubtfully as she remembered the number of changes she had gone through that day A likely story indeed said the Pigeon in a tone of the deepest
c,thought it must be a walrus or hippopotamus but then she remembered how small she was now and she soon made out that it was only a mouse that had slipped in like herself Would it be of any use now thought Alice to speak to this mouse Everything is so outoftheway down here that I should think very likely it can talk at any rate theres no harm in trying So she began O Mouse do you know the way out of this pool I am very tired of swimming about here O Mouse Alice thought this must be
c,labelled ORANGE MARMALADE but to her great disappointment it was empty she did not like to drop the jar for fear of killing somebody underneath so managed to put it into one of the cupboards as she fell past it Well thought Alice to herself after such a fall as this I shall think nothing of tumbling down stairs How brave theyll all think me at home Why I wouldnt say anything about it even if I fell off the top of the house Which was very likely true Down down down Would the fall never come to an end
c,and the Queen who were all talking at once while all the rest were quite silent and looked very uncomfortable The moment Alice appeared she was appealed to by all three to settle the question and they repeated their arguments to her though as they all spoke at once she found it very hard indeed to make out exactly what they said The executioners argument was that you couldnt cut off a head unless there was a body to cut it off from that he had never had to do such a thing before and he wasnt going to begin
c,Then it ought to be Number One said Alice The King turned pale and shut his notebook hastily Consider your verdict he said to the jury in a low trembling voice Theres more evidence to come yet please your Majesty said the White Rabbit jumping up in a great hurry this paper has just been picked up Whats in it said the Queen I havent opened it yet said the White Rabbit but it seems to be a letter written by the prisoner toto somebody It must have been that said the King unless it was written to nobody which
c,him or next day maybe the Footman continued in the same tone exactly as if nothing had happened How am I to get in asked Alice again in a louder tone Are you to get in at all said the Footman Thats the first question you know It was no doubt only Alice did not like to be told so Its really dreadful she muttered to herself the way all the creatures argue Its enough to drive one crazy The Footman seemed to think this a good opportunity for repeating his remark with variations I shall sit here he said
c,head she said without even looking round Ill fetch the executioner myself said the King eagerly and he hurried off Alice thought she might as well go back and see how the game was going on as she heard the Queens voice in the distance screaming with passion She had already heard her sentence three of the players to be executed for having missed their turns and she did not like the look of things at all as the game was in such confusion that she never knew whether it was her turn or not So she went in search
c,saw in another moment that it was addressed to the baby and not to her so she took courage and went on again I didnt know that Cheshire cats always grinned in fact I didnt know that cats could grin They all can said the Duchess and most of em do I dont know of any that do Alice said very politely feeling quite pleased to have got into a conversation You dont know much said the Duchess and thats a fact Alice did not at all like the tone of this remark and thought it would be as well
c,your pocket he went on turning to Alice Only a thimble said Alice sadly Hand it over here said the Dodo Then they all crowded round her once more while the Dodo solemnly presented the thimble saying We beg your acceptance of this elegant thimble and when it had finished this short speech they all cheered Alice thought the whole thing very absurd but they all looked so grave that she did not dare to laugh and as she could not think of anything to say she simply bowed and took the thimble looking as solemn as she could The
c,think they play at all fairly Alice began in rather a complaining tone and they all quarrel so dreadfully one cant hear oneself speakand they dont seem to have any rules in particular at least if there are nobody attends to themand youve no idea how confusing it is all the things being alive for instance theres the arch Ive got to go through next walking about at the other end of the groundand I should have croqueted the Queens hedgehog just now only it ran away when it saw mine coming How do you like the Queen said the
c,quite pleased to have got into a conversation You dont know much said the Duchess and thats a fact Alice did not at all like the tone of this remark and thought it would be as well to introduce some other subject of conversation While she was trying to fix on one the cook took the cauldron of soup off the fire and at once set to work throwing everything within her reach at the Duchess and the babythe fireirons came first then followed a shower of saucepans plates and dishes The Duchess took no notice of them even when
c,been the whiting said Alice whose thoughts were still running on the song Id have said to the porpoise Keep back please we dont want you with us They were obliged to have him with them the Mock Turtle said no wise fish would go anywhere without a porpoise Wouldnt it really said Alice in a tone of great surprise Of course not said the Mock Turtle why if a fish came to me and told me he was going a journey I should say With what porpoise Dont you mean purpose said Alice I mean what I say the
c,Will you wont you will you wont you wont you join the dance You can really have no notion how delightful it will be When they take us up and throw us with the lobsters out to sea But the snail replied Too far too far and gave a look askance Said he thanked the whiting kindly but he would not join the dance Would not could not would not could not would not join the dance Would not could not would not could not could not join the dance What matters it how far we go his scaly friend
c,to the confused clamour of the busy farmyardwhile the lowing of the cattle in the distance would take the place of the Mock Turtles heavy sobs Lastly she pictured to herself how this same little sister of hers would in the aftertime be herself a grown woman and how she would keep through all her riper years the simple and loving heart of her childhood and how she would gather about her other little children and make their eyes bright and eager with many a strange tale perhaps even with the dream of Wonderland of long ago and how she
c,did thatIt was Bill I fancyWhos to go down the chimneyNay I shant You do itThat I wont thenBills to go downHere Bill the master says youre to go down the chimney Oh So Bills got to come down the chimney has he said Alice to herself Shy they seem to put everything upon Bill I wouldnt be in Bills place for a good deal this fireplace is narrow to be sure but I think I can kick a little She drew her foot as far down the chimney as she could and waited till she heard a little animal
c,said to one of the officers of the court Bring me the list of the singers in the last concert on which the wretched Hatter trembled so that he shook both his shoes off Give your evidence the King repeated angrily or Ill have you executed whether youre nervous or not Im a poor man your Majesty the Hatter began in a trembling voice and I hadnt begun my teanot above a week or soand what with the breadandbutter getting so thinand the twinkling of the tea The twinkling of the what said the King It began with the tea
c,as well the Hatter grumbled you shouldnt have put it in with the breadknife The March Hare took the watch and looked at it gloomily then he dipped it into his cup of tea and looked at it again but he could think of nothing better to say than his first remark It was the best butter you know Alice had been looking over his shoulder with some curiosity What a funny watch she remarked It tells the day of the month and doesnt tell what oclock it is Why should it muttered the Hatter Does your watch tell you
c,hand if it likes Id rather not the Cat remarked Dont be impertinent said the King and dont look at me like that He got behind Alice as he spoke A cat may look at a king said Alice Ive read that in some book but I dont remember where Well it must be removed said the King very decidedly and he called the Queen who was passing at the moment My dear I wish you would have this cat removed The Queen had only one way of settling all difficulties great or small Off with his head she said
c,clock in a twinkling Halfpast one time for dinner I only wish it was the March Hare said to itself in a whisper That would be grand certainly said Alice thoughtfully but thenI shouldnt be hungry for it you know Not at first perhaps said the Hatter but you could keep it to halfpast one as long as you liked Is that the way you manage Alice asked The Hatter shook his head mournfully Not I he replied We quarrelled last Marchjust before he went mad you know pointing with his tea spoon at the March Hare it was at
c,undertone importantunimportantunimportantimportant as if he were trying which word sounded best Some of the jury wrote it down important and some unimportant Alice could see this as she was near enough to look over their slates but it doesnt matter a bit she thought to herself At this moment the King who had been for some time busily writing in his notebook cackled out Silence and read out from his book Rule Fortytwo All persons more than a mile high to leave the court Everybody looked at Alice Im not a mile high said Alice You are said the King
c,was rather doubtful whether she ought not to lie down on her face like the three gardeners but she could not remember ever having heard of such a rule at processions and besides what would be the use of a procession thought she if people had all to lie down upon their faces so that they couldnt see it So she stood still where she was and waited When the procession came opposite to Alice they all stopped and looked at her and the Queen said severely Who is this She said it to the Knave of Hearts who only
c,its head it would twist itself round and look up in her face with such a puzzled expression that she could not help bursting out laughing and when she had got its head down and was going to begin again it was very provoking to find that the hedgehog had unrolled itself and was in the act of crawling away besides all this there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to and as the doubledup soldiers were always getting up and walking off to other parts of the ground Alice
c,dont trouble yourself to say it any longer than that said Alice Oh dont talk about trouble said the Duchess I make you a present of everything Ive said as yet A cheap sort of present thought Alice Im glad they dont give birthday presents like that But she did not venture to say it out loud Thinking again the Duchess asked with another dig of her sharp little chin Ive a right to think said Alice sharply for she was beginning to feel a little worried Just about as much right said the Duchess as pigs have to fly
c,house and wondering what to do next when suddenly a footman in livery came running out of the woodshe considered him to be a footman because he was in livery otherwise judging by his face only she would have called him a fishand rapped loudly at the door with his knuckles It was opened by another footman in livery with a round face and large eyes like a frog and both footmen Alice noticed had powdered hair that curled all over their heads She felt very curious to know what it was all about and crept a little way out
c,to a mouse That he met in the house Let us both go to law I will prosecute youCome Ill take no denial We must have a trial For really this morning Ive nothing to do Said the mouse to the cur Such a trial dear sir With no jury or judge would be wasting our breath Ill be judge Ill be jury Said cunning old Fury Ill try the whole cause and condemn you to death You are not attending said the Mouse to Alice severely What are you thinking of I beg your pardon said Alice very humbly
c,your flamingo Shall I try the experiment He might bite Alice cautiously replied not feeling at all anxious to have the experiment tried Very true said the Duchess flamingoes and mustard both bite And the moral of that isBirds of a feather flock together Only mustard isnt a bird Alice remarked Right as usual said the Duchess what a clear way you have of putting things Its a mineral I think said Alice Of course it is said the Duchess who seemed ready to agree to everything that Alice said theres a large mustardmine near here And the moral of
c,and strange and the words did not come the same as they used to do How doth the little crocodile Improve his shining tail And pour the waters of the Nile On every golden scale How cheerfully he seems to grin How neatly spread his claws And welcome little fishes in With gently smiling jaws Im sure those are not the right words said poor Alice and her eyes filled with tears again as she went on I must be Mabel after all and I shall have to go and live in that poky little house and have next to
c,remark with variations I shall sit here he said on and off for days and days But what am I to do said Alice Anything you like said the Footman and began whistling Oh theres no use in talking to him said Alice desperately hes perfectly idiotic And she opened the door and went in The door led right into a large kitchen which was full of smoke from one end to the other the Duchess was sitting on a threelegged stool in the middle nursing a baby the cook was leaning over the fire stirring a large cauldron which
c,the air This time there were two little shrieks and more sounds of broken glass What a number of cucumberframes there must be thought Alice I wonder what theyll do next As for pulling me out of the window I only wish they could Im sure I dont want to stay in here any longer She waited for some time without hearing anything more at last came a rumbling of little cartwheels and the sound of a good many voices all talking together she made out the words Wheres the other ladderWhy I hadnt to bring but one Bills got
c,had been would have appeared to them to be otherwise I think I should understand that better Alice said very politely if I had it written down but I cant quite follow it as you say it Thats nothing to what I could say if I chose the Duchess replied in a pleased tone Pray dont trouble yourself to say it any longer than that said Alice Oh dont talk about trouble said the Duchess I make you a present of everything Ive said as yet A cheap sort of present thought Alice Im glad they dont give birthday presents
c,shoes on and just take his head off outside the Queen added to one of the officers but the Hatter was out of sight before the officer could get to the door Call the next witness said the King The next witness was the Duchesss cook She carried the pepperbox in her hand and Alice guessed who it was even before she got into the court by the way the people near the door began sneezing all at once Give your evidence said the King Shant said the cook The King looked anxiously at the White Rabbit who said in
c,said Alice to herself as she wandered about in the wood is to grow to my right size again and the second thing is to find my way into that lovely garden I think that will be the best plan It sounded an excellent plan no doubt and very neatly and simply arranged the only difficulty was that she had not the smallest idea how to set about it and while she was peering about anxiously among the trees a little sharp bark just over her head made her look up in a great hurry An enormous puppy was looking
c,Cat seemed to think that there was enough of it now in sight and no more of it appeared I dont think they play at all fairly Alice began in rather a complaining tone and they all quarrel so dreadfully one cant hear oneself speakand they dont seem to have any rules in particular at least if there are nobody attends to themand youve no idea how confusing it is all the things being alive for instance theres the arch Ive got to go through next walking about at the other end of the groundand I should have croqueted the
c,large cat which was sitting on the hearth and grinning from ear to ear Please would you tell me said Alice a little timidly for she was not quite sure whether it was good manners for her to speak first why your cat grins like that Its a Cheshire cat said the Duchess and thats why Pig She said the last word with such sudden violence that Alice quite jumped but she saw in another moment that it was addressed to the baby and not to her so she took courage and went on again I didnt know that Cheshire
c,fairytales I fancied that kind of thing never happened and now here I am in the middle of one There ought to be a book written about me that there ought And when I grow up Ill write onebut Im grown up now she added in a sorrowful tone at least theres no room to grow up any more here But then thought Alice shall I never get any older than I am now Thatll be a comfort one waynever to be an old womanbut thenalways to have lessons to learn Oh I shouldnt like that Oh you foolish Alice
c,be It is a very good height indeed said the Caterpillar angrily rearing itself upright as it spoke it was exactly three inches high But Im not used to it pleaded poor Alice in a piteous tone And she thought of herself I wish the creatures wouldnt be so easily offended Youll get used to it in time said the Caterpillar and it put the hookah into its mouth and began smoking again This time Alice waited patiently until it chose to speak again In a minute or two the Caterpillar took the hookah out of its mouth and yawned
c,that the Queen was close behind her listening so she went on likely to win that its hardly worth while finishing the game The Queen smiled and passed on Who are you talking to said the King going up to Alice and looking at the Cats head with great curiosity Its a friend of minea Cheshire Cat said Alice allow me to introduce it I dont like the look of it at all said the King however it may kiss my hand if it likes Id rather not the Cat remarked Dont be impertinent said the King and dont look
c,she heard her voice close to her ear Youre thinking about something my dear and that makes you forget to talk I cant tell you just now what the moral of that is but I shall remember it in a bit Perhaps it hasnt one Alice ventured to remark Tut tut child said the Duchess Everythings got a moral if only you can find it And she squeezed herself up closer to Alices side as she spoke Alice did not much like keeping so close to her first because the Duchess was very ugly and secondly because she was exactly
c,and held out its arms and legs in all directions just like a starfish thought Alice The poor little thing was snorting like a steamengine when she caught it and kept doubling itself up and straightening itself out again so that altogether for the first minute or two it was as much as she could do to hold it As soon as she had made out the proper way of nursing it which was to twist it up into a sort of knot and then keep tight hold of its right ear and left foot so as to prevent its
c,cook had disappeared Never mind said the King with an air of great relief Call the next witness And he added in an undertone to the Queen Really my dear you must crossexamine the next witness It quite makes my forehead ache Alice watched the White Rabbit as he fumbled over the list feeling very curious to see what the next witness would be like for they havent got much evidence yet she said to herself Imagine her surprise when the White Rabbit read out at the top of his shrill little voice the name Alice CHAPTER XII Alices Evidence
c,like the largest telescope that ever was Goodbye feet for when she looked down at her feet they seemed to be almost out of sight they were getting so far off Oh my poor little feet I wonder who will put on your shoes and stockings for you now dears Im sure I shant be able I shall be a great deal too far off to trouble myself about you you must manage the best way you canbut I must be kind to them thought Alice or perhaps they wont walk the way I want to go Let me see
c,she tried the little golden key in the lock and to her great delight it fitted Alice opened the door and found that it led into a small passage not much larger than a rathole she knelt down and looked along the passage into the loveliest garden you ever saw How she longed to get out of that dark hall and wander about among those beds of bright flowers and those cool fountains but she could not even get her head through the doorway and even if my head would go through thought poor Alice it would be of very
c,three gardeners oblong and flat with their hands and feet at the corners next the ten courtiers these were ornamented all over with diamonds and walked two and two as the soldiers did After these came the royal children there were ten of them and the little dears came jumping merrily along hand in hand in couples they were all ornamented with hearts Next came the guests mostly Kings and Queens and among them Alice recognised the White Rabbit it was talking in a hurried nervous manner smiling at everything that was said and went by without noticing her Then
c,wish the creatures wouldnt be so easily offended Youll get used to it in time said the Caterpillar and it put the hookah into its mouth and began smoking again This time Alice waited patiently until it chose to speak again In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice and shook itself Then it got down off the mushroom and crawled away in the grass merely remarking as it went One side will make you grow taller and the other side will make you grow shorter One side of
c,Mock Turtle She cant explain it said the Gryphon hastily Go on with the next verse But about his toes the Mock Turtle persisted How could he turn them out with his nose you know Its the first position in dancing Alice said but was dreadfully puzzled by the whole thing and longed to change the subject Go on with the next verse the Gryphon repeated impatiently it begins I passed by his garden Alice did not dare to disobey though she felt sure it would all come wrong and she went on in a trembling voice I passed by
c,So you did old fellow said the others We must burn the house down said the Rabbits voice and Alice called out as loud as she could If you do Ill set Dinah at you There was a dead silence instantly and Alice thought to herself I wonder what they will do next If they had any sense theyd take the roof off After a minute or two they began moving about again and Alice heard the Rabbit say A barrowful will do to begin with A barrowful of what thought Alice but she had not long to doubt for
c,and dont speak a word till Ive finished So they sat down and nobody spoke for some minutes Alice thought to herself I dont see how he can ever finish if he doesnt begin But she waited patiently Once said the Mock Turtle at last with a deep sigh I was a real Turtle These words were followed by a very long silence broken only by an occasional exclamation of Hjckrrh from the Gryphon and the constant heavy sobbing of the Mock Turtle Alice was very nearly getting up and saying Thank you sir for your interesting story but she
c,Alice called after it and the others all joined in chorus Yes please do but the Mouse only shook its head impatiently and walked a little quicker What a pity it wouldnt stay sighed the Lory as soon as it was quite out of sight and an old Crab took the opportunity of saying to her daughter Ah my dear Let this be a lesson to you never to lose your temper Hold your tongue Ma said the young Crab a little snappishly Youre enough to try the patience of an oyster I wish I had our Dinah here I
c,closely against her foot that there was hardly room to open her mouth but she did it at last and managed to swallow a morsel of the lefthand bit Come my heads free at last said Alice in a tone of delight which changed into alarm in another moment when she found that her shoulders were nowhere to be found all she could see when she looked down was an immense length of neck which seemed to rise like a stalk out of a sea of green leaves that lay far below her What can all that green stuff be
c,all dry he is gay as a lark And will talk in contemptuous tones of the Shark But when the tide rises and sharks are around His voice has a timid and tremulous sound Thats different from what I used to say when I was a child said the Gryphon Well I never heard it before said the Mock Turtle but it sounds uncommon nonsense Alice said nothing she had sat down with her face in her hands wondering if anything would ever happen in a natural way again I should like to have it explained said the Mock Turtle
c,always growing larger and smaller and being ordered about by mice and rabbits I almost wish I hadnt gone down that rabbitholeand yetand yetits rather curious you know this sort of life I do wonder what can have happened to me When I used to read fairytales I fancied that kind of thing never happened and now here I am in the middle of one There ought to be a book written about me that there ought And when I grow up Ill write onebut Im grown up now she added in a sorrowful tone at least theres no room
c,turned pale and fidgeted Give your evidence said the King and dont be nervous or Ill have you executed on the spot This did not seem to encourage the witness at all he kept shifting from one foot to the other looking uneasily at the Queen and in his confusion he bit a large piece out of his teacup instead of the breadandbutter Just at this moment Alice felt a very curious sensation which puzzled her a good deal until she made out what it was she was beginning to grow larger again and she thought at first she would
